GEOID,year,name,parent-location,population,poverty-rate,pct-renter-occupied,median-gross-rent,median-household-income,median-property-value,rent-burden,pct-white,pct-af-am,pct-hispanic,pct-am-ind,pct-asian,pct-nh-pi,pct-multiple,pct-other,renter-occupied-households,eviction-filings,evictions,eviction-rate,eviction-filing-rate,imputed,subbed,state_code
11001011000,2005,110.0,"District of Columbia, District of Columbia",4988.89,3.55,28.18,1146,71209,258600,28.2,36.5,42.82,7.88,0.4,3.09,0,7.1,2.22,941,NA,NA,NA,NA,0,0,11
11001011000,2006,110.0,"District of Columbia, District of Columbia",4988.89,3.55,28.18,1146,71209,258600,28.2,36.5,42.82,7.88,0.4,3.09,0,7.1,2.22,919,43,1,0.11,4.68,0,0,11
11001011000,2007,110.0,"District of Columbia, District of Columbia",4988.89,3.55,28.18,1146,71209,258600,28.2,36.5,42.82,7.88,0.4,3.09,0,7.1,2.22,896,36,0,0,4.02,0,0,11
11001011000,2008,110.0,"District of Columbia, District of Columbia",4988.89,3.55,28.18,1146,71209,258600,28.2,36.5,42.82,7.88,0.4,3.09,0,7.1,2.22,874,58,0,0,6.64,0,0,11
11001011000,2009,110.0,"District of Columbia, District of Columbia",4988.89,3.55,28.18,1146,71209,258600,28.2,36.5,42.82,7.88,0.4,3.09,0,7.1,2.22,851,53,1,0.12,6.23,0,0,11
11001011100,2000,111.0,"District of Columbia, District of Columbia",4829,15.88,28.76,681,38854,137200,24.2,2.42,93.54,1.95,0.37,0.83,0,0.68,0.21,493,NA,NA,NA,NA,0,0,11
11001011100,2001,111.0,"District of Columbia, District of Columbia",4829,15.88,28.76,681,38854,137200,24.2,2.42,93.54,1.95,0.37,0.83,0,0.68,0.21,497,NA,NA,NA,NA,0,0,11
11001011100,2002,111.0,"District of Columbia, District of Columbia",4829,15.88,28.76,681,38854,137200,24.2,2.42,93.54,1.95,0.37,0.83,0,0.68,0.21,502,NA,NA,NA,NA,0,0,11
11001011100,2003,111.0,"District of Columbia, District of Columbia",4829,15.88,28.76,681,38854,137200,24.2,2.42,93.54,1.95,0.37,0.83,0,0.68,0.21,506,NA,NA,NA,NA,0,0,11
11001011100,2004,111.0,"District of Columbia, District of Columbia",4829,15.88,28.76,681,38854,137200,24.2,2.42,93.54,1.95,0.37,0.83,0,0.68,0.21,511,NA,NA,NA,NA,0,0,11
11001011100,2005,111.0,"District of Columbia, District of Columbia",4531,1.63,29.98,963,52021,342300,40.6,4.06,92.34,0.22,0,0.04,0,3.33,0,515,NA,NA,NA,NA,0,0,11
11001011100,2006,111.0,"District of Columbia, District of Columbia",4531,1.63,29.98,963,52021,342300,40.6,4.06,92.34,0.22,0,0.04,0,3.33,0,519,453,8,1.54,87.22,0,0,11
11001011100,2007,111.0,"District of Columbia, District of Columbia",4531,1.63,29.98,963,52021,342300,40.6,4.06,92.34,0.22,0,0.04,0,3.33,0,524,276,3,0.57,52.69,0,0,11
11001011100,2008,111.0,"District of Columbia, District of Columbia",4531,1.63,29.98,963,52021,342300,40.6,4.06,92.34,0.22,0,0.04,0,3.33,0,528,244,5,0.95,46.19,0,0,11
11001011100,2009,111.0,"District of Columbia, District of Columbia",4531,1.63,29.98,963,52021,342300,40.6,4.06,92.34,0.22,0,0.04,0,3.33,0,533,189,3,0.56,35.49,0,0,11
11001000100,2010,1.0,"District of Columbia, District of Columbia",4890,1.52,46.28,1831,134712,1000001,24.2,85.93,2.07,6.05,0.16,4.05,0.04,1.39,0.31,1243,46,0,0,3.7,0,0,11
11001000201,2010,2.01,"District of Columbia, District of Columbia",3916,0,50,NA,NA,NA,NA,69.97,6.36,7.02,0.1,12.26,0.13,3.98,0.18,1,0,0,0,0,0,0,11
11001000202,2010,2.02,"District of Columbia, District of Columbia",5425,1.09,46.15,2001,141603,1000001,50,81.81,2.76,6.32,0.06,6.82,0.06,1.95,0.22,892,27,0,0,3.03,0,0,11
11001000300,2010,3.0,"District of Columbia, District of Columbia",6233,0.78,54.14,1731,105500,732800,33.2,83.2,2.17,6.48,0.16,5.58,0.02,2.23,0.16,1491,41,1,0.07,2.75,0,0,11
11001000400,2010,4.0,"District of Columbia, District of Columbia",1455,0,33.02,2001,195938,1000001,31.6,78.97,3.16,8.45,0.07,7.08,0,1.44,0.82,210,9,0,0,4.29,0,0,11
11001000501,2010,5.01,"District of Columbia, District of Columbia",3376,4.32,81.94,1694,80900,632400,27.8,79.65,3.61,6.84,0.09,7.29,0.03,2.37,0.12,1661,51,3,0.18,3.07,0,0,11
11001000502,2010,5.02,"District of Columbia, District of Columbia",3189,0,51.31,1540,108182,1e6,24.8,79.96,2.79,8.5,0.16,5.99,0,2.32,0.28,843,52,1,0.12,6.17,0,0,11
11001000600,2010,6.0,"District of Columbia, District of Columbia",4539,0,32.21,1446,120045,965300,27.2,80.35,4.78,7.31,0.13,4.49,0.04,2.6,0.29,679,48,2,0.29,7.07,0,0,11
11001000701,2010,7.01,"District of Columbia, District of Columbia",4620,0,49.9,1411,82379,391800,35.5,77.55,4.65,8.81,0.17,6.17,0.09,1.97,0.58,1484,108,3,0.2,7.28,0,0,11
11001000702,2010,7.02,"District of Columbia, District of Columbia",3364,0,73.27,1428,64113,294400,26.8,74.64,5.35,10.61,0.09,6.45,0.03,2.35,0.48,1680,62,2,0.12,3.69,0,0,11
11001000801,2010,8.01,"District of Columbia, District of Columbia",6709,1.39,37.57,1906,120313,791500,31.1,78.76,4.46,8.53,0.04,5.54,0.01,2.25,0.4,1205,46,3,0.25,3.82,0,0,11
11001000802,2010,8.02,"District of Columbia, District of Columbia",2869,0,42.74,1427,115230,767700,37.7,77.07,3.42,8.05,0.1,8.09,0.07,2.86,0.35,571,30,0,0,5.25,0,0,11
11001000901,2010,9.01,"District of Columbia, District of Columbia",7175,1.06,16.88,1579,221771,1000001,30.6,80.93,3.47,6.08,0.17,6.23,0.04,2.77,0.31,263,8,0,0,3.04,0,0,11
11001000902,2010,9.02,"District of Columbia, District of Columbia",2092,0,12.36,2001,184583,933100,23.3,84.89,3.01,5.11,0.14,3.68,0.05,2.87,0.24,103,3,0,0,2.91,0,0,11
11001001001,2010,10.01,"District of Columbia, District of Columbia",7436,0.98,23.1,1737,161450,842500,23.8,79.68,3.97,6.89,0.12,5.74,0.03,3.28,0.3,630,21,0,0,3.33,0,0,11
11001001002,2010,10.02,"District of Columbia, District of Columbia",3442,0,63.95,1671,91455,442300,36.7,74.49,5.17,7.87,0.15,9.04,0,3.02,0.26,1336,139,3,0.22,10.4,0,0,11
11001001100,2010,11.0,"District of Columbia, District of Columbia",4779,1.74,28.61,1677,121250,845600,41.5,78.95,6.07,6.4,0.08,5.61,0.06,2.3,0.52,606,56,3,0.5,9.24,0,0,11
11001001200,2010,12.0,"District of Columbia, District of Columbia",5008,0,47.14,1592,108125,764e3,27.5,75.98,5.25,7.97,0.18,7.69,0.06,2.6,0.28,1186,53,1,0.08,4.47,0,0,11
11001001301,2010,13.01,"District of Columbia, District of Columbia",3955,5.52,67.88,1823,83594,1000001,33.9,71.3,9.28,7.33,0.13,9,0,2.58,0.38,1378,83,5,0.36,6.02,0,0,11
11001001302,2010,13.02,"District of Columbia, District of Columbia",6857,1.16,69.47,1563,84758,428200,27.8,76.11,5.41,7.04,0.1,8.56,0.03,2.44,0.31,3331,147,4,0.12,4.41,0,0,11
11001001401,2010,14.01,"District of Columbia, District of Columbia",3078,0,46.57,1483,124500,913700,30.4,77.78,5.72,6.82,0.03,6.43,0,2.83,0.39,659,116,1,0.15,17.6,0,0,11
11001001402,2010,14.02,"District of Columbia, District of Columbia",2998,4.02,44.23,991,94444,785500,30.1,72.78,11.67,7.74,0.13,5.3,0,2.13,0.23,651,24,2,0.31,3.69,0,0,11
11001001500,2010,15.0,"District of Columbia, District of Columbia",5911,3.25,6.78,2001,193233,862400,37.5,78.53,10.78,5.14,0.1,2.44,0.03,2.62,0.36,141,8,1,0.71,5.67,0,0,11
11001001600,2010,16.0,"District of Columbia, District of Columbia",3957,2.98,10.43,1092,130786,698800,50,23.5,66.24,5.05,0.1,1.39,0,3.34,0.38,169,33,1,0.59,19.53,0,0,11
11001001702,2010,17.02,"District of Columbia, District of Columbia",2644,10.39,37.8,1725,98981,416300,24.3,34.72,50.11,8.02,0.19,2.95,0.04,3.67,0.3,465,580,30,6.45,124.73,0,0,11
11001001803,2010,18.03,"District of Columbia, District of Columbia",3514,3.28,79.78,1013,42206,502500,32.3,5.41,66.59,23.85,0.11,2.05,0.23,1.37,0.4,1231,192,19,1.54,15.6,0,0,11
11001001804,2010,18.04,"District of Columbia, District of Columbia",4480,20.59,69.59,974,38597,454300,37.1,4.13,65.47,27.03,0.18,1.14,0,1.56,0.49,1261,371,12,0.95,29.42,0,0,11
11001001901,2010,19.01,"District of Columbia, District of Columbia",4016,2.68,24.75,975,64279,383e3,29.4,7.1,73.83,15.56,0.3,0.72,0.07,2.34,0.07,372,48,0,0,12.9,0,0,11
11001001902,2010,19.02,"District of Columbia, District of Columbia",1969,4.09,19.08,1107,66976,408100,50,8.99,77.45,9.09,0,1.22,0,3,0.25,154,68,2,1.3,44.16,0,0,11
11001002001,2010,20.01,"District of Columbia, District of Columbia",2340,4.63,57.49,1046,47862,706300,36.1,18.85,48.63,26.88,0.26,2.48,0.17,2.31,0.43,526,60,3,0.57,11.41,0,0,11
11001002002,2010,20.02,"District of Columbia, District of Columbia",3813,7.33,34.26,1028,57821,534200,28.7,15.13,58.93,20.82,0.24,1.39,0.05,2.49,0.94,457,107,7,1.53,23.41,0,0,11
11001002101,2010,21.01,"District of Columbia, District of Columbia",5309,14.02,48.01,982,55705,316400,41.8,4.9,60.33,31.1,0.24,1.79,0.02,1.51,0.11,952,202,7,0.74,21.22,0,0,11
11001002102,2010,21.02,"District of Columbia, District of Columbia",4648,16.05,40.79,944,45385,373700,32.6,5.98,75.56,15.58,0.26,0.58,0,1.76,0.28,775,287,19,2.45,37.03,0,0,11
11001002201,2010,22.01,"District of Columbia, District of Columbia",3442,2.92,23.87,1784,66071,366e3,37,6.6,66.27,23.91,0.12,1.6,0,1.22,0.29,265,23,4,1.51,8.68,0,0,11
11001002202,2010,22.02,"District of Columbia, District of Columbia",3087,18.91,51.26,868,42661,346300,28.1,5.64,69,20.99,0.32,0.91,0,3.01,0.13,652,120,12,1.84,18.4,0,0,11
11001002301,2010,23.01,"District of Columbia, District of Columbia",2974,7.64,31.43,942,65729,386200,29.1,12.47,71.05,13.52,0.24,1.24,0,1.31,0.17,336,100,2,0.6,29.76,0,0,11
11001002302,2010,23.02,"District of Columbia, District of Columbia",2036,0,87.5,1782,60898,324700,39,48.04,42.24,4.13,0.49,2.95,0,2.06,0.1,1064,198,2,0.19,18.61,0,0,11
11001002400,2010,24.0,"District of Columbia, District of Columbia",3618,5.39,37.1,1084,63646,430300,46.2,15.48,61.91,18.93,0.14,1.66,0.03,1.63,0.22,473,57,4,0.85,12.05,0,0,11
11001002501,2010,25.01,"District of Columbia, District of Columbia",2554,45.07,46.91,897,27143,586300,35.8,18.13,54.74,23.06,0.27,0.98,0.04,2.23,0.55,471,34,3,0.64,7.22,0,0,11
11001002502,2010,25.02,"District of Columbia, District of Columbia",5973,11.37,62.06,1063,41824,458900,31.2,14.01,39.56,42.39,0.22,1.51,0.08,1.76,0.47,1335,170,10,0.75,12.73,0,0,11
11001002600,2010,26.0,"District of Columbia, District of Columbia",2166,5.1,28.62,1457,108472,872300,23.9,38.87,46.95,6.88,0.28,3.09,0,3.37,0.55,271,25,1,0.37,9.23,0,0,11
11001002701,2010,27.01,"District of Columbia, District of Columbia",5233,13.32,72.99,1230,52833,568800,30.1,43.32,23.62,24.25,0.31,5.1,0.04,3.02,0.34,1938,45,1,0.05,2.32,0,0,11
11001002702,2010,27.02,"District of Columbia, District of Columbia",5226,0,62.22,1249,91961,758700,24.8,55.95,12.48,24.93,0.29,3.87,0,2.03,0.46,1438,164,3,0.21,11.4,0,0,11
11001002801,2010,28.01,"District of Columbia, District of Columbia",3773,23.43,81.41,1051,47037,439600,30.4,21.65,35.01,36.63,0.29,4,0,2.09,0.32,1340,405,26,1.94,30.22,0,0,11
11001002802,2010,28.02,"District of Columbia, District of Columbia",4277,12.36,82.22,1008,47721,375900,29.1,26.3,24.18,43.09,0.21,4.21,0.02,1.89,0.09,1591,133,2,0.13,8.36,0,0,11
11001002900,2010,29.0,"District of Columbia, District of Columbia",3962,15.42,54.28,997,64493,551500,26.7,29.25,30.62,34.58,0.1,3.15,0.13,1.74,0.43,786,76,3,0.38,9.67,0,0,11
11001003000,2010,30.0,"District of Columbia, District of Columbia",3398,32.67,71.19,1519,63438,533100,29.5,35.99,41.47,15.66,0.06,3.65,0.06,2.91,0.21,1060,85,5,0.47,8.02,0,0,11
11001003100,2010,31.0,"District of Columbia, District of Columbia",2885,4.53,45.39,1184,61750,363900,27.3,22.6,36.6,35.94,0.03,3.36,0,1.25,0.21,458,64,3,0.66,13.97,0,0,11
11001003200,2010,32.0,"District of Columbia, District of Columbia",4913,11,45,791,68750,375200,30.5,14.72,57.72,24.18,0.28,1.87,0.02,1.02,0.18,751,132,7,0.93,17.58,0,0,11
11001003301,2010,33.01,"District of Columbia, District of Columbia",3198,2.87,40,2001,88674,516800,33.1,28.08,61.66,3.91,0.19,1.94,0.09,3.6,0.53,562,35,0,0,6.23,0,0,11
11001003302,2010,33.02,"District of Columbia, District of Columbia",2134,12.61,40.14,1347,107159,526800,28,32.19,56.09,6,0.33,1.92,0,3.37,0.09,356,30,6,1.69,8.43,0,0,11
11001003400,2010,34.0,"District of Columbia, District of Columbia",4347,30.09,57.46,638,53398,434900,33.1,12.15,75.8,5.5,0.18,2.07,0.07,3.86,0.37,589,76,10,1.7,12.9,0,0,11
11001003500,2010,35.0,"District of Columbia, District of Columbia",3740,23.61,64.73,966,64183,419300,27.5,14.17,70.05,9.92,0.29,2.83,0,2.54,0.19,624,126,8,1.28,20.19,0,0,11
11001003600,2010,36.0,"District of Columbia, District of Columbia",4208,5.86,69.9,1098,60284,583100,27,36.15,38.12,19.23,0.19,3.75,0,2.23,0.33,1389,174,3,0.22,12.53,0,0,11
11001003700,2010,37.0,"District of Columbia, District of Columbia",5763,11.09,75.34,1131,55479,441200,28.9,25.85,41.73,26.27,0.23,3.57,0.12,1.94,0.28,1809,161,17,0.94,8.9,0,0,11
11001003800,2010,38.0,"District of Columbia, District of Columbia",4614,14.7,69.37,1368,89853,594500,21.7,53.23,17.25,20.26,0.22,5.57,0.02,2.88,0.56,1821,171,9,0.49,9.39,0,0,11
11001003900,2010,39.0,"District of Columbia, District of Columbia",4474,0,69.28,1404,76563,4e5,23.5,66.94,12.2,12.36,0.29,5.01,0.07,2.66,0.47,1944,340,11,0.57,17.49,0,0,11
11001004001,2010,40.01,"District of Columbia, District of Columbia",3745,0,54.23,1634,106227,477200,23.9,80.08,3.55,9.21,0.13,4.33,0.08,2.54,0.08,1250,36,1,0.08,2.88,0,0,11
11001004002,2010,40.02,"District of Columbia, District of Columbia",2797,0,62.83,1538,89868,566700,25.5,74.65,7.47,8.94,0.07,6.4,0.04,2.32,0.11,1107,58,2,0.18,5.24,0,0,11
11001004100,2010,41.0,"District of Columbia, District of Columbia",2708,1.85,49.2,1900,107734,991300,32.2,77.18,3.99,9.56,0.15,6.65,0.11,1.85,0.52,735,33,0,0,4.49,0,0,11
11001004201,2010,42.01,"District of Columbia, District of Columbia",3342,10.06,67.01,1688,87237,531400,27.2,76.12,7.06,7.96,0.09,6.4,0,2.18,0.18,1416,71,0,0,5.01,0,0,11
11001004202,2010,42.02,"District of Columbia, District of Columbia",2771,0,70.17,1566,82594,568e3,27.2,76.98,4.55,7.76,0.22,7.72,0.11,2.42,0.25,1254,46,0,0,3.67,0,0,11
11001004300,2010,43.0,"District of Columbia, District of Columbia",3255,0,72.52,1231,75625,597500,25.2,50.45,27.31,15.12,0.37,4.58,0.06,1.94,0.18,1409,113,5,0.35,8.02,0,0,11
11001004400,2010,44.0,"District of Columbia, District of Columbia",4572,5.43,46.45,1813,105635,601600,28.4,60.76,21.48,9.12,0.39,5.66,0,2.25,0.33,1158,71,4,0.35,6.13,0,0,11
11001004600,2010,46.0,"District of Columbia, District of Columbia",3028,11.17,56.07,1216,74643,452300,30.3,23.02,63.71,7.3,0.1,3.17,0,2.48,0.23,711,65,0,0,9.14,0,0,11
11001004701,2010,47.01,"District of Columbia, District of Columbia",3986,34.73,78.47,616,26122,444900,29.3,13.77,68.36,2.71,0.33,13.22,0.03,1.51,0.08,1571,260,18,1.15,16.55,0,0,11
11001004702,2010,47.02,"District of Columbia, District of Columbia",1802,10.4,50.33,1396,72607,488600,24.9,36.57,46.84,5.27,0,8.77,0.06,2.22,0.28,464,117,2,0.43,25.22,0,0,11
11001004801,2010,48.01,"District of Columbia, District of Columbia",2143,9.93,58.07,920,84875,573500,27.5,36.21,44.42,8.91,0.28,5.74,0,3.97,0.47,626,44,3,0.48,7.03,0,0,11
11001004802,2010,48.02,"District of Columbia, District of Columbia",2922,19.87,78.51,993,61417,484200,22.5,27.14,49.86,7.63,0.31,12.59,0,2.26,0.21,1085,228,16,1.47,21.01,0,0,11
11001004901,2010,49.01,"District of Columbia, District of Columbia",2087,18.1,71.16,678,54010,756600,27,32.87,50.79,8.53,0.57,4.5,0.05,1.92,0.77,691,78,8,1.16,11.29,0,0,11
11001004902,2010,49.02,"District of Columbia, District of Columbia",2690,5.08,68.24,1581,94375,590600,30.1,44.35,29.93,17.4,0.15,6.17,0.04,1.56,0.41,967,204,9,0.93,21.1,0,0,11
11001005001,2010,50.01,"District of Columbia, District of Columbia",1955,3.18,51.58,1789,127828,721700,24,59.39,24.25,8.64,0.05,4.71,0,2.51,0.46,491,20,5,1.02,4.07,0,0,11
11001005002,2010,50.02,"District of Columbia, District of Columbia",6021,7.45,73.81,1317,76175,550700,25.8,45.46,18.6,27.84,0.25,5.41,0.07,2.13,0.25,2565,205,9,0.35,7.99,0,0,11
11001005201,2010,52.01,"District of Columbia, District of Columbia",6077,0,66.95,1550,78438,492800,27.3,67.12,12.46,10.07,0.15,7.21,0.05,2.65,0.3,2812,182,4,0.14,6.47,0,0,11
11001005301,2010,53.01,"District of Columbia, District of Columbia",5051,0,65.13,1693,92771,468e3,26.6,76.16,3.39,8.55,0.14,8.93,0.04,2.47,0.32,2350,143,1,0.04,6.09,0,0,11
11001005500,2010,55.0,"District of Columbia, District of Columbia",6671,3.7,64.99,1943,97596,564e3,26.1,71.23,9.19,7.39,0.19,8.78,0.01,2.83,0.36,2720,109,1,0.04,4.01,0,0,11
11001005600,2010,56.0,"District of Columbia, District of Columbia",6756,6.36,65.52,1596,64446,497400,33.1,71.2,7.33,6.34,0.16,11.75,0,2.98,0.25,2193,144,20,0.91,6.57,0,0,11
11001005800,2010,58.0,"District of Columbia, District of Columbia",2830,0,62.32,2001,123500,480500,23.6,60,9.26,6.36,0.25,21.2,0.14,2.76,0.04,1128,20,2,0.18,1.77,0,0,11
11001005900,2010,59.0,"District of Columbia, District of Columbia",2998,0,90.48,2001,84375,461700,26.9,53.94,26.88,7.44,0.3,9.27,0.03,1.9,0.23,1378,78,0,0,5.66,0,0,11
11001006202,2010,62.02,"District of Columbia, District of Columbia",33,0,100,NA,NA,NA,NA,21.21,75.76,0,0,3.03,0,0,0,8,1,0,0,12.5,0,0,11
11001006400,2010,64.0,"District of Columbia, District of Columbia",2139,33.49,83.83,368,22599,372500,25,6.22,85.97,3.04,1.12,1.78,0,1.73,0.14,819,55,6,0.73,6.72,0,0,11
11001006500,2010,65.0,"District of Columbia, District of Columbia",2531,0,56.36,1486,140243,727700,20.5,78.98,8.77,4.86,0.43,4.43,0.04,2.09,0.4,744,36,2,0.27,4.84,0,0,11
11001006600,2010,66.0,"District of Columbia, District of Columbia",1909,0,50.1,1653,139250,897300,22.3,86.9,2.93,4.09,0.52,3.67,0.05,1.62,0.21,509,25,1,0.2,4.91,0,0,11
11001006700,2010,67.0,"District of Columbia, District of Columbia",3775,0,40.41,1612,141150,790700,25.6,78.54,11.84,3.89,0.26,2.99,0.05,2.15,0.26,754,23,1,0.13,3.05,0,0,11
